timestamp_ms,ax_raw,ay_raw,az_raw,label
297575,15,2047,-243,anomalie
297580,-339,347,-508,anomalie
297585,572,1519,82,anomalie
297590,-231,2046,-211,anomalie
297595,-639,109,-676,anomalie
297600,376,1535,230,anomalie
297605,-158,2047,-79,anomalie
297610,-262,-43,-422,anomalie
297615,-158,1582,191,anomalie
297620,257,1976,23,anomalie
297625,211,-211,62,anomalie
297630,-508,1652,-12,anomalie
297635,768,1605,-51,anomalie
297640,253,-364,324,anomalie
297645,599,429,300,anomalie
297650,-35,1578,-7,anomalie
297655,-266,746,-247,anomalie
297660,165,42,398,anomalie
297665,219,1574,-102,anomalie
297670,61,613,-168,anomalie
297675,-423,-20,578,anomalie
297680,345,1656,-286,anomalie
297685,169,398,85,anomalie
297690,-446,320,778,anomalie
297695,-123,1734,-586,anomalie
297700,53,292,316,anomalie
297705,-162,933,753,anomalie
297710,-550,1867,-754,anomalie
297715,30,339,402,anomalie
297720,-4,1238,257,anomalie
297725,-262,1933,-629,anomalie
297730,53,613,160,anomalie
297735,-208,1308,-375,anomalie
297740,453,1988,-411,anomalie
297745,96,808,-8,anomalie
297750,-435,1246,-817,anomalie
297755,722,1863,-141,anomalie
297760,15,863,-54,anomalie
297765,-458,1023,-911,anomalie
297770,353,1867,-114,anomalie
297775,96,707,238,anomalie
297780,-116,949,-407,anomalie
297785,-300,2000,-199,anomalie
297790,503,523,425,anomalie
297795,30,894,145,anomalie
297800,-531,2047,-465,anomalie
297805,745,199,437,anomalie
297810,46,929,402,anomalie
297815,-246,2047,-571,anomalie
297820,349,-208,480,anomalie
297825,176,1101,242,anomalie
297830,84,1992,-421,anomalie
297835,-393,-290,527,anomalie
297840,207,1238,-75,anomalie
297845,230,1761,-161,anomalie
297850,-639,-157,606,anomalie
297855,-135,1226,-395,anomalie
297860,107,1703,42,anomalie
297865,-419,175,621,anomalie
297870,-504,1296,-579,anomalie
297875,34,1796,35,anomalie
297880,-50,464,339,anomalie
297885,-369,1390,-520,anomalie
297890,19,2011,-141,anomalie
297895,61,523,-43,anomalie
297900,111,1535,-223,anomalie
297905,-70,2047,-235,anomalie
297910,-331,410,-508,anomalie
297915,557,1570,66,anomalie
297920,-246,2047,-215,anomalie
297925,-600,207,-676,anomalie
297930,488,1574,226,anomalie
297935,-223,2047,-94,anomalie
297940,-308,50,-489,anomalie
297945,-31,1609,187,anomalie
297950,149,2031,15,anomalie
297955,146,-176,-31,anomalie
297960,-419,1621,74,anomalie
297965,622,1769,-12,anomalie
297970,295,-352,234,anomalie
297975,-508,1722,-137,anomalie
297980,849,1355,-67,anomalie
297985,184,-403,378,anomalie
297990,-304,1746,-215,anomalie
297995,388,953,-43,anomalie
298000,246,-344,246,anomalie
298005,73,1699,-161,anomalie
298010,-327,820,226,anomalie
298015,338,-215,-67,anomalie
298020,299,1632,7,anomalie
298025,-546,1070,484,anomalie
298030,172,-141,-309,anomalie
298035,265,1601,179,anomalie
298040,-273,1550,574,anomalie
298045,-135,-24,-395,anomalie
298050,123,1593,250,anomalie
298055,49,1832,304,anomalie
298060,-285,82,-325,anomalie
298065,61,1792,117,anomalie
298070,-39,1816,-188,anomalie
298075,53,199,-196,anomalie
298080,222,2019,-67,anomalie
298085,-270,1601,-540,anomalie
298090,484,343,7,anomalie
298095,146,2047,-231,anomalie
298100,-369,1289,-930,anomalie
298105,603,289,167,anomalie
298110,7,2047,-239,anomalie
298115,-281,964,-875,anomalie
298120,184,324,226,anomalie
298125,115,2047,-106,anomalie
298130,-35,761,-524,anomalie
298135,-320,375,191,anomalie
298140,522,2042,-55,anomalie
298145,23,664,-141,anomalie
298150,-577,453,105,anomalie
298155,868,1820,15,anomalie
298160,0,578,74,anomalie
298165,-512,578,35,anomalie
298170,507,1484,62,anomalie
298175,15,621,50,anomalie
298180,-204,503,121,anomalie
298185,-220,1363,144,anomalie
298190,303,597,-83,anomalie
298195,15,367,386,anomalie
298200,-423,1664,261,anomalie
298205,207,433,-262,anomalie
298210,42,312,598,anomalie
298215,-112,2047,199,anomalie
298220,-231,410,-426,anomalie
298225,-147,417,621,anomalie
298230,80,2047,-90,anomalie
298235,-435,472,-496,anomalie
298240,-143,546,473,anomalie
298245,-47,2047,-516,anomalie
298250,-20,742,-493,anomalie
298255,-150,710,257,anomalie
298260,-231,2047,-934,anomalie
298265,607,792,-317,anomalie
298270,-150,683,125,anomalie
298275,-339,1988,-1125,anomalie
298280,565,636,-24,anomalie
298285,-35,703,199,anomalie
298290,-197,1804,-950,anomalie
298295,57,472,97,anomalie
298300,280,644,296,anomalie
298305,-4,1640,-422,anomalie
298310,-393,500,62,anomalie
298315,645,574,296,anomalie
298320,-85,1542,-93,anomalie
298325,-458,613,-145,anomalie
298330,553,242,281,anomalie
298335,19,1484,-40,anomalie
298340,-139,738,-269,anomalie
298345,-108,-36,382,anomalie
298350,345,1546,-157,anomalie
298355,211,542,-90,anomalie
298360,-558,46,667,anomalie
298365,203,1687,-407,anomalie
298370,161,316,214,anomalie
298375,-323,648,757,anomalie
298380,-385,1718,-610,anomalie
298385,46,214,339,anomalie
298390,-54,1128,507,anomalie
298395,-523,1902,-786,anomalie
298400,49,433,292,anomalie
298405,-66,1285,-114,anomalie
298410,84,1953,-567,anomalie
298415,69,699,35,anomalie
298420,-320,1242,-668,anomalie
298425,707,1933,-262,anomalie
298430,3,828,-90,anomalie
298435,-504,1117,-997,anomalie
298440,557,1843,-83,anomalie
298445,-77,804,105,anomalie
298450,-300,980,-692,anomalie
298455,-39,1859,-176,anomalie
298460,311,593,320,anomalie
298465,88,886,-79,anomalie
298470,-485,2047,-407,anomalie
298475,707,335,449,anomalie
298480,107,906,382,anomalie
298485,-396,2047,-543,anomalie
298490,453,-43,433,anomalie
298495,119,1050,277,anomalie
298500,23,2047,-504,anomalie
298505,-281,-325,441,anomalie
298510,246,1207,-40,anomalie
298515,242,1878,-243,anomalie
298520,-696,-196,542,anomalie
298525,-70,1320,-395,anomalie
298530,111,1753,3,anomalie
298535,-458,160,585,anomalie
298540,-454,1273,-524,anomalie
298545,-27,1824,46,anomalie
298550,-12,488,433,anomalie
298555,-327,1378,-468,anomalie
298560,7,2000,-125,anomalie
298565,138,558,-102,anomalie
298570,161,1515,-223,anomalie
298575,-43,2047,-247,anomalie
298580,-327,421,-551,anomalie
298585,576,1542,62,anomalie
298590,-231,2047,-200,anomalie
298595,-585,152,-684,anomalie
298600,392,1546,246,anomalie
298605,-158,2047,-79,anomalie
298610,-250,-8,-391,anomalie
298615,-120,1617,203,anomalie
298620,211,1992,39,anomalie
298625,188,-204,-36,anomalie
298630,-485,1691,0,anomalie
298635,695,1683,19,anomalie
298640,288,-348,281,anomalie
298645,-500,1738,-145,anomalie
298650,799,1308,-67,anomalie
298655,172,-348,363,anomalie
298660,-197,1781,-227,anomalie
298665,269,894,15,anomalie
298670,265,-278,183,anomalie
298675,157,1710,-122,anomalie
298680,-439,847,273,anomalie
298685,311,-208,-141,anomalie
298690,295,1597,50,anomalie
298695,-566,1148,535,anomalie
298700,103,-94,-352,anomalie
298705,226,1589,207,anomalie
298710,-216,1539,523,anomalie
298715,-212,-32,-383,anomalie
298720,103,1648,238,anomalie
298725,15,1847,339,anomalie
298730,-308,117,-383,anomalie
298735,80,1808,93,anomalie
298740,-43,1851,-153,anomalie
298745,-35,203,-204,anomalie
298750,207,1992,-114,anomalie
298755,-250,1671,-516,anomalie
298760,453,289,-12,anomalie
298765,165,2047,-211,anomalie
298770,-385,1281,-856,anomalie
298775,576,324,152,anomalie
298780,-4,2047,-227,anomalie
298785,-358,1074,-934,anomalie
298790,326,339,195,anomalie
298795,53,2047,-125,anomalie
298800,-100,882,-688,anomalie
298805,-147,351,231,anomalie
298810,392,2047,-55,anomalie
298815,26,648,-383,anomalie
298820,-492,402,105,anomalie
298825,768,1984,15,anomalie
298830,19,609,-16,anomalie
298835,-596,519,42,anomalie
298840,837,1750,7,anomalie
298845,3,605,82,anomalie
298850,-393,539,31,anomalie
298855,315,1410,113,anomalie
298860,92,597,11,anomalie
298865,-197,468,152,anomalie
298870,-273,1414,167,anomalie
298875,284,570,-129,anomalie
298880,-31,410,394,anomalie
298885,-454,1648,261,anomalie
298890,226,437,-262,anomalie
298895,-4,324,589,anomalie
298900,-197,2047,250,anomalie
298905,-62,375,-372,anomalie
298910,-116,292,687,anomalie
298915,7,2047,90,anomalie
298920,-377,382,-458,anomalie
298925,-173,425,628,anomalie
298930,0,2047,-211,anomalie
298935,-339,535,-497,anomalie
298940,-177,582,371,anomalie
298945,-177,2047,-661,anomalie
298950,219,738,-434,anomalie
298955,-139,687,230,anomalie
298960,-266,2047,-981,anomalie
298965,630,828,-325,anomalie
298970,-139,695,136,anomalie
298975,-277,1996,-1075,anomalie
298980,657,718,-86,anomalie
298985,-66,777,203,anomalie
298990,-231,1941,-977,anomalie
298995,280,570,105,anomalie
299000,123,738,316,anomalie
299005,-116,1757,-672,anomalie
299010,-239,445,109,anomalie
299015,422,648,335,anomalie
299020,-54,1609,-282,anomalie
299025,-450,554,-43,anomalie
299030,661,527,312,anomalie
299035,-27,1566,-55,anomalie
299040,-489,621,-180,anomalie
299045,557,312,269,anomalie
299050,-20,1542,-8,anomalie
299055,-173,734,-262,anomalie
299060,138,42,394,anomalie
299065,230,1636,-157,anomalie
299070,61,679,-179,anomalie
299075,-431,31,593,anomalie
299080,295,1679,-329,anomalie
299085,211,433,27,anomalie
299090,-516,296,777,anomalie
299095,-16,1738,-500,anomalie
299100,107,238,293,anomalie
299105,-266,761,730,anomalie
299110,-481,1785,-661,anomalie
299115,19,250,371,anomalie
299120,-81,1160,558,anomalie
299125,-504,1933,-704,anomalie
299130,-20,472,304,anomalie
299135,-112,1371,-36,anomalie
299140,19,1980,-602,anomalie
299145,99,691,66,anomalie
299150,-235,1281,-551,anomalie
299155,611,1957,-352,anomalie
299160,88,789,-28,anomalie
299165,-469,1179,-918,anomalie
299170,730,1851,-176,anomalie
299175,19,816,-36,anomalie
299180,-450,992,-864,anomalie
299185,303,1894,-102,anomalie
299190,88,671,296,anomalie
299195,-158,957,-356,anomalie
299200,-270,2015,-223,anomalie
299205,442,472,449,anomalie
299210,42,921,93,anomalie
299215,-512,2047,-446,anomalie
299220,761,261,460,anomalie
299225,11,933,406,anomalie
299230,-308,2047,-550,anomalie
299235,499,-110,406,anomalie
299240,134,1035,324,anomalie
299245,53,2000,-489,anomalie
299250,-239,-329,414,anomalie
299255,249,1148,66,anomalie
299260,253,1808,-208,anomalie
299265,-646,-168,570,anomalie
299270,-4,1250,-309,anomalie
299275,161,1710,-20,anomalie
299280,-562,15,585,anomalie
299285,-366,1218,-524,anomalie
299290,26,1746,50,anomalie
299295,-189,378,539,anomalie
299300,-473,1296,-500,anomalie
299305,30,1960,-67,anomalie
299310,111,519,246,anomalie
299315,-58,1464,-352,anomalie
299320,3,2047,-184,anomalie
299325,-127,500,-282,anomalie
299330,395,1488,-79,anomalie
299335,-158,2047,-270,anomalie
299340,-554,269,-637,anomalie
299345,553,1531,183,anomalie
299350,-273,2047,-153,anomalie
299355,-608,93,-665,anomalie
299360,272,1554,242,anomalie
299365,-85,2047,-55,anomalie
299370,-93,-79,-290,anomalie
299375,-254,1589,140,anomalie
299380,353,1898,11,anomalie
299385,253,-262,58,anomalie
299390,-523,1664,-24,anomalie
299395,757,1613,-20,anomalie
299400,219,-352,328,anomalie
299405,-473,1742,-204,anomalie
299410,768,1253,-114,anomalie
299415,161,-375,324,anomalie
299420,-212,1765,-254,anomalie
299425,172,921,31,anomalie
299430,265,-286,136,anomalie
299435,126,1742,-129,anomalie
299440,-512,871,277,anomalie
299445,292,-141,-149,anomalie
299450,319,1660,85,anomalie
299455,-596,1156,542,anomalie
299460,84,-36,-336,anomalie
299465,219,1589,238,anomalie
299470,-193,1617,542,anomalie
299475,-254,3,-422,anomalie
299480,96,1660,253,anomalie
299485,80,1828,214,anomalie
299490,-285,97,-336,anomalie
299495,138,1851,50,anomalie
299500,-70,1785,-176,anomalie
299505,115,253,-165,anomalie
299510,172,2019,-125,anomalie
299515,-285,1511,-723,anomalie
299520,538,269,19,anomalie
299525,107,2047,-270,anomalie
299530,-354,1152,-915,anomalie
299535,588,308,148,anomalie
299540,-4,2047,-211,anomalie
299545,-270,949,-887,anomalie
299550,119,304,210,anomalie
299555,172,2047,-90,anomalie
299560,-31,753,-497,anomalie
299565,-396,347,160,anomalie
299570,653,2031,-19,anomalie
299575,15,648,-137,anomalie
299580,-608,531,-4,anomalie
299585,907,1765,-71,anomalie
299590,-43,628,89,anomalie
299595,-443,578,42,anomalie
299600,418,1406,15,anomalie
299605,65,601,42,anomalie
299610,-189,511,128,anomalie
299615,-323,1335,199,anomalie
299620,315,519,-122,anomalie
299625,53,332,390,anomalie
299630,-416,1687,261,anomalie
299635,188,441,-293,anomalie
299640,30,312,597,anomalie
299645,-139,2047,238,anomalie
299650,-262,402,-461,anomalie
299655,-135,375,640,anomalie
299660,15,2047,-20,anomalie
299665,-462,535,-551,anomalie
299670,-181,578,441,anomalie
299675,-123,2047,-508,anomalie
299680,-27,695,-477,anomalie
299685,-162,660,250,anomalie
299690,-212,2047,-915,anomalie
299695,545,792,-344,anomalie
299700,-93,707,105,anomalie
299705,-350,1960,-1122,anomalie
299710,649,707,-86,anomalie
299715,-43,730,171,anomalie
299720,-246,1894,-1004,anomalie
299725,199,574,85,anomalie
299730,188,769,265,anomalie
299735,-89,1773,-637,anomalie
299740,-270,515,85,anomalie
299745,526,660,335,anomalie
299750,-27,1636,-235,anomalie
299755,-458,570,-63,anomalie
299760,738,480,257,anomalie
299765,-89,1562,-47,anomalie
299770,-362,734,-258,anomalie
299775,430,187,292,anomalie
299780,115,1554,-16,anomalie
299785,-89,707,-262,anomalie
299790,-139,-36,425,anomalie
299795,330,1664,-227,anomalie
299800,176,601,-102,anomalie
299805,-539,105,684,anomalie
299810,207,1667,-399,anomalie
299815,165,347,171,anomalie
299820,-416,527,765,anomalie
299825,-258,1769,-622,anomalie
299830,84,203,386,anomalie
299835,-135,988,730,anomalie
299840,-577,1878,-723,anomalie
299845,19,351,355,anomalie
299850,-81,1308,257,anomalie
299855,-281,1917,-676,anomalie
299860,53,527,195,anomalie
299865,-170,1402,-250,anomalie
299870,265,1984,-512,anomalie
299875,130,757,7,anomalie
299880,-354,1238,-731,anomalie
299885,749,1949,-266,anomalie
299890,26,796,-67,anomalie
299895,-508,1085,-930,anomalie
299900,599,1898,-124,anomalie
299905,-27,773,54,anomalie
299910,-389,968,-786,anomalie
299915,99,1894,-102,anomalie
299920,161,664,273,anomalie
299925,-147,976,-293,anomalie
299930,-369,2023,-290,anomalie
299935,545,453,410,anomalie
299940,19,871,160,anomalie
299945,-477,2047,-485,anomalie
299950,738,160,468,anomalie
299955,38,917,390,anomalie
299960,-300,2047,-575,anomalie
299965,403,-102,324,anomalie
299970,130,1089,277,anomalie
299975,61,2046,-489,anomalie
299980,-216,-305,472,anomalie
299985,211,1207,-4,anomalie
299990,219,1812,-192,anomalie
299995,-623,-227,554,anomalie
300000,-81,1222,-324,anomalie
300005,169,1714,-40,anomalie
300010,-604,-8,695,anomalie
300015,-373,1203,-489,anomalie
300020,19,1726,70,anomalie
300025,-266,273,609,anomalie
300030,-481,1308,-551,anomalie
300035,-35,1863,-12,anomalie
300040,57,484,203,anomalie
300045,-177,1363,-442,anomalie
300050,49,2042,-161,anomalie
300055,46,503,-129,anomalie
300060,272,1476,-83,anomalie
300065,-50,2047,-278,anomalie
300070,-389,246,-555,anomalie
300075,572,1574,74,anomalie
300080,-285,2047,-184,anomalie
300085,-654,70,-708,anomalie
300090,426,1523,278,anomalie
300095,-220,2019,-20,anomalie
300100,-320,-98,-454,anomalie
300105,-116,1550,261,anomalie
300110,176,1925,16,anomalie
300115,130,-200,-4,anomalie
300120,-469,1628,42,anomalie
300125,661,1679,-24,anomalie
300130,299,-329,300,anomalie
300135,-546,1738,-180,anomalie
300140,811,1351,-136,anomalie
300145,176,-391,308,anomalie
300150,-262,1714,-254,anomalie
300155,276,968,15,anomalie
300160,249,-329,191,anomalie
300165,96,1695,-133,anomalie
300170,-400,847,242,anomalie
300175,295,-192,-47,anomalie
300180,338,1617,78,anomalie
300185,211,1632,-434,anomalie
300190,169,324,183,anomalie
300195,-381,519,800,anomalie
300200,-323,1769,-699,anomalie
300205,30,238,371,anomalie
300210,-120,1078,664,anomalie
300215,-581,1882,-758,anomalie
300220,0,406,324,anomalie
300225,7,1285,167,anomalie
300230,-193,1898,-649,anomalie
300235,76,601,109,anomalie
300240,-147,1242,-411,anomalie
300245,430,1980,-445,anomalie
300250,69,781,-32,anomalie
300255,-408,1175,-875,anomalie
300260,745,1894,-215,anomalie
300265,0,816,-82,anomalie
300270,-450,1078,-973,anomalie
300275,457,1835,-75,anomalie
300280,-4,730,164,anomalie
300285,-289,957,-575,anomalie
300290,-62,1898,-141,anomalie
300295,303,566,351,anomalie
300300,-16,890,-71,anomalie
300305,-393,2046,-325,anomalie
300310,649,343,449,anomalie
300315,99,828,257,anomalie
300320,-466,2047,-528,anomalie
300325,749,85,391,anomalie
300330,49,937,386,anomalie
300335,-200,2047,-579,anomalie
300340,265,-208,367,anomalie
300345,149,1085,247,anomalie
300350,84,1988,-426,anomalie
300355,-362,-340,496,anomalie
300360,207,1203,-90,anomalie
300365,261,1769,-168,anomalie
300370,-669,-243,593,anomalie
300375,-58,1269,-411,anomalie
300380,126,1683,-4,anomalie
300385,-546,70,657,anomalie
300390,-458,1332,-586,anomalie
300395,38,1769,7,anomalie
300400,-200,375,445,anomalie
300405,-439,1292,-493,anomalie
300410,23,1910,-40,anomalie
300415,123,523,230,anomalie
300420,-104,1417,-363,anomalie
300425,3,2047,-192,anomalie
300430,-35,492,-250,anomalie
300435,353,1535,-94,anomalie
300440,-112,2047,-226,anomalie
300445,-469,265,-618,anomalie
300450,595,1542,85,anomalie
300455,-246,2047,-192,anomalie
300460,-608,140,-704,anomalie
300465,349,1566,285,anomalie
300470,-189,2047,-36,anomalie
300475,-296,0,-414,anomalie
300480,-127,1617,214,anomalie
300485,192,1964,39,anomalie
300490,142,-180,-67,anomalie
300495,-462,1636,-20,anomalie
300500,707,1691,3,anomalie
300505,353,-360,242,anomalie
300510,-542,1726,-176,anomalie
300515,822,1347,-59,anomalie
300520,211,-407,359,anomalie
300525,-304,1746,-301,anomalie
300530,418,1007,-43,anomalie
300535,211,-325,226,anomalie
300540,49,1753,-161,anomalie
300545,-339,847,214,anomalie
300550,334,-200,-28,anomalie
300555,272,1652,11,anomalie
300560,-566,1042,472,anomalie
300565,253,-145,-293,anomalie
300570,272,1562,214,anomalie
300575,-331,1445,570,anomalie
300580,-135,-32,-371,anomalie
300585,126,1625,246,anomalie
300590,-70,1808,394,anomalie
300595,-335,54,-360,anomalie
300600,23,1757,156,anomalie
300605,26,1925,31,anomalie
300610,-89,214,-258,anomalie
300615,165,1937,-75,anomalie
300620,-181,1691,-519,anomalie
300625,280,273,-133,anomalie
300630,207,2047,-250,anomalie
300635,-404,1394,-840,anomalie
300640,595,300,50,anomalie
300645,19,2047,-254,anomalie
300650,-366,1105,-977,anomalie
300655,403,277,176,anomalie
300660,-27,2047,-176,anomalie
300665,-135,839,-711,anomalie
300670,-100,382,187,anomalie
300675,284,2047,-71,anomalie
300680,42,722,-426,anomalie
300685,-496,429,78,anomalie
300690,730,2039,-67,anomalie
300695,-20,613,-43,anomalie
300700,-615,535,27,anomalie
300705,872,1687,-20,anomalie
300710,-58,605,85,anomalie
300715,-473,589,70,anomalie
300720,369,1402,27,anomalie
300725,92,585,7,anomalie
300730,-143,500,176,anomalie
300735,-285,1398,171,anomalie
300740,292,527,-110,anomalie
300745,26,382,390,anomalie
300750,-489,1687,296,anomalie
300755,222,421,-254,anomalie
300760,-8,300,621,anomalie
300765,-112,2047,242,anomalie
300770,-162,351,-446,anomalie
300775,-116,375,679,anomalie
300780,42,2047,-55,anomalie
300785,-389,433,-536,anomalie
300790,-104,472,500,anomalie
300795,-16,2047,-415,anomalie
300800,-131,613,-481,anomalie
300805,-147,617,292,anomalie
300810,-220,2047,-797,anomalie
300815,415,789,-364,anomalie
300820,-162,687,156,anomalie
300825,-266,2047,-1110,anomalie
300830,695,734,-153,anomalie
300835,-139,664,140,anomalie
300840,-258,1890,-1102,anomalie
300845,484,574,15,anomalie
300850,23,703,207,anomalie
300855,-123,1816,-875,anomalie
300860,7,511,85,anomalie
300865,276,687,339,anomalie
300870,-47,1761,-461,anomalie
300875,-389,554,54,anomalie
300880,634,617,308,anomalie
300885,-62,1593,-168,anomalie
300890,-516,628,-71,anomalie
300895,672,406,261,anomalie
300900,-58,1562,-8,anomalie
300905,-277,769,-254,anomalie
300910,299,128,355,anomalie
300915,192,1628,-55,anomalie
300920,-20,734,-227,anomalie
300925,-273,11,457,anomalie
300930,330,1699,-262,anomalie
300935,234,523,-43,anomalie
300940,-504,156,710,anomalie
300945,138,1734,-454,anomalie
300950,130,355,199,anomalie
300955,-373,558,800,anomalie
300960,-366,1761,-653,anomalie
300965,38,226,394,anomalie
300970,-139,1050,613,anomalie
300975,-558,1808,-731,anomalie
300980,34,363,378,anomalie
300985,-62,1320,289,anomalie
300990,-273,2015,-667,anomalie
300995,46,574,164,anomalie
301000,-158,1332,-293,anomalie
301005,326,1980,-493,anomalie
301010,88,773,-20,anomalie
301015,-343,1226,-790,anomalie
301020,741,1949,-258,anomalie
301025,38,832,-28,anomalie
301030,-492,1191,-981,anomalie
301035,557,1886,-74,anomalie
301040,-8,761,101,anomalie
301045,-385,988,-735,anomalie
301050,80,1906,-165,anomalie
301055,207,648,317,anomalie
301060,-81,941,-184,anomalie
301065,-396,2035,-301,anomalie
301070,626,417,421,anomalie
301075,53,898,253,anomalie
301080,-500,2047,-481,anomalie
301085,753,109,410,anomalie
301090,3,898,425,anomalie
301095,-235,2047,-536,anomalie
301100,207,-219,414,anomalie
301105,215,1074,234,anomalie
301110,123,1976,-375,anomalie
301115,-473,-286,476,anomalie
301120,192,1179,-118,anomalie
301125,207,1726,-172,anomalie
301130,-619,-137,613,anomalie
301135,-147,1199,-411,anomalie
301140,73,1671,39,anomalie
301145,-389,171,628,anomalie
301150,-516,1238,-543,anomalie
301155,-4,1812,20,anomalie
301160,38,445,386,anomalie
301165,-308,1398,-426,anomalie
301170,-16,2007,-133,anomalie
301175,61,476,-136,anomalie
301180,265,1433,-145,anomalie
301185,-31,2047,-231,anomalie
301190,-473,324,-633,anomalie
301195,599,1539,97,anomalie
301200,-246,2047,-157,anomalie
301205,-631,140,-684,anomalie
301210,261,1570,281,anomalie
301215,-31,2047,-12,anomalie
301220,-12,-94,-274,anomalie
301225,-289,1613,113,anomalie
301230,515,1812,35,anomalie
301235,311,-301,191,anomalie
301240,-527,1695,-113,anomalie
301245,857,1363,-75,anomalie
301250,172,-375,359,anomalie
301255,-339,1726,-239,anomalie
301260,307,976,-55,anomalie
301265,242,-336,199,anomalie
301270,153,1671,-118,anomalie
301275,-496,847,300,anomalie
301280,345,-208,-129,anomalie
301285,299,1519,93,anomalie
301290,-443,1238,539,anomalie
301295,11,-133,-415,anomalie
301300,172,1546,269,anomalie
301305,-108,1769,445,anomalie
301310,-320,89,-430,anomalie
301315,53,1750,148,anomalie
301320,-39,1902,31,anomalie
301325,-100,273,-262,anomalie
301330,161,1925,-75,anomalie
301335,-262,1613,-637,anomalie
301340,449,269,-24,anomalie
301345,138,2047,-211,anomalie
301350,-393,1261,-946,anomalie
301355,541,269,171,anomalie
301360,49,2047,-172,anomalie
301365,-197,960,-800,anomalie
301370,7,339,203,anomalie
301375,357,2047,-36,anomalie
301380,34,738,-344,anomalie
301385,-527,503,85,anomalie
301390,818,1984,-20,anomalie
301395,-58,695,0,anomalie
301400,-546,644,-4,anomalie
301405,641,1597,23,anomalie
301410,-4,648,50,anomalie
301415,-220,609,109,anomalie
301420,-120,1335,152,anomalie
301425,284,589,-90,anomalie
301430,23,378,343,anomalie
301435,-473,1601,296,anomalie
301440,230,457,-286,anomalie
301445,15,304,652,anomalie
301450,-93,2047,218,anomalie
301455,-258,390,-418,anomalie
301460,-127,433,687,anomalie
301465,88,2047,-122,anomalie
301470,-377,578,-540,anomalie
301475,-197,632,433,anomalie
301480,-135,2047,-551,anomalie
301485,165,789,-418,anomalie
301490,-147,730,234,anomalie
301495,-320,2046,-1012,anomalie
301500,722,781,-231,anomalie
301505,-112,714,214,anomalie
301510,-304,1937,-1122,anomalie
301515,468,566,42,anomalie
301520,84,703,289,anomalie
301525,-81,1785,-714,anomalie
301530,-166,437,105,anomalie
301535,468,617,351,anomalie
301540,-24,1597,-286,anomalie
301545,-431,550,-36,anomalie
301550,699,433,285,anomalie
301555,-81,1527,-67,anomalie
301560,-312,742,-254,anomalie
301565,207,144,343,anomalie
301570,176,1585,-129,anomalie
301575,88,710,-254,anomalie
301580,-458,-16,546,anomalie
301585,311,1667,-340,anomalie
301590,211,468,39,anomalie
301595,-381,386,757,anomalie
301600,-108,1660,-555,anomalie
301605,115,238,347,anomalie
301610,-93,921,648,anomalie
301615,-558,1843,-770,anomalie
301620,26,320,382,anomalie
301625,-31,1332,257,anomalie
301630,-220,1980,-637,anomalie
301635,49,652,160,anomalie
301640,-189,1246,-473,anomalie
301645,526,1945,-426,anomalie
301650,69,792,-43,anomalie
301655,-450,1113,-894,anomalie
301660,714,1851,-153,anomalie
301665,-12,812,11,anomalie
301670,-427,1000,-903,anomalie
301675,211,1851,-106,anomalie
301680,119,691,218,anomalie
301685,-93,886,-293,anomalie
301690,-354,1949,-293,anomalie
301695,607,492,425,anomalie
301700,69,843,195,anomalie
301705,-469,2047,-536,anomalie
301710,711,101,433,anomalie
301715,80,929,406,anomalie
301720,-166,2047,-535,anomalie
301725,115,-219,464,anomalie
301730,226,1152,136,anomalie
301735,157,1980,-360,anomalie
301740,-500,-258,531,anomalie
301745,161,1250,-243,anomalie
301750,161,1781,-86,anomalie
301755,-646,-32,640,anomalie
301760,-343,1285,-547,anomalie
301765,49,1742,23,anomalie
301770,-320,351,585,anomalie
301775,-539,1339,-602,anomalie
301780,-4,1914,-24,anomalie
301785,73,507,140,anomalie
301790,-154,1425,-387,anomalie
301795,-16,2047,-208,anomalie
301800,-66,417,-317,anomalie
301805,407,1511,-94,anomalie
301810,-147,2047,-292,anomalie
301815,-523,199,-641,anomalie
301820,561,1531,160,anomalie
301825,-273,2047,-129,anomalie
301830,-535,58,-598,anomalie
301835,188,1570,230,anomalie
301840,-16,2027,-32,anomalie
301845,23,-110,-247,anomalie
301850,-369,1601,93,anomalie
301855,495,1808,-43,anomalie
301860,269,-313,214,anomalie
301865,-577,1687,-106,anomalie
301870,861,1492,-36,anomalie
301875,222,-422,355,anomalie
301880,-354,1718,-266,anomalie
301885,438,1042,-28,anomalie
301890,180,-360,257,anomalie
301895,7,1644,-192,anomalie
301900,-181,734,136,anomalie
301905,303,-336,-4,anomalie
301910,284,1578,-24,anomalie
301915,-592,933,433,anomalie
301920,246,-192,-270,anomalie
301925,265,1542,152,anomalie
301930,-316,1390,554,anomalie
301935,-89,-28,-415,anomalie
301940,69,1578,273,anomalie
301945,-24,1804,398,anomalie
301950,-312,132,-415,anomalie
301955,23,1753,125,anomalie
301960,-20,1855,-118,anomalie
301965,-54,195,-297,anomalie
301970,169,1933,-137,anomalie
301975,-235,1597,-614,anomalie
301980,418,292,-83,anomalie
301985,169,2047,-243,anomalie
301990,-381,1246,-903,anomalie
301995,576,335,50,anomalie
302000,0,2047,-247,anomalie
302005,-339,1058,-903,anomalie
302010,292,312,222,anomalie
302015,142,2047,-118,anomalie
302020,-62,804,-614,anomalie
302025,-300,375,188,anomalie
302030,465,2047,-67,anomalie
